ksize,0.01,0.02,0.05,0.07,0.1
1,24.034872502092853,20.922561226895734,17.00696596466892,15.578546855841836,14.031890933032109
3,27.901535063123056,26.731222641731584,24.249609608120398,23.023736920939648,21.549535492932648
5,25.710632982071683,25.36777144004531,24.312311290201908,23.53402253071841,22.48055396557365
7,24.515196389939607,24.352412086352064,23.69551300038423,23.181266588091884,22.36774832643444
9,23.748784483587308,23.641006788213446,23.168575721373283,22.753854513602384,22.093525973201377
11,23.216753277348936,23.128759318061633,22.748985467523575,22.3977876360918,21.797971820639273
13,22.813846876128792,22.740181910442764,22.416905961584433,22.105363039693692,21.559484973429733
15,22.4888030550906,22.423936813444683,22.119625341723506,21.86081033592594,21.33853825635649
17,22.212451595899676,22.155250270088235,21.876470411363947,21.60767301840362,21.149263945949542
19,21.96596299790075,21.918931666635512,21.649162013228302,21.41367307858838,20.944316548204277
21,21.75084605321122,21.700282097926053,21.450252065756157,21.223373187021856,20.76776216120097
23,21.553270105947124,21.506531958930033,21.27941743344809,21.047753167208192,20.625425024390257
25,21.37320011443144,21.33022873835431,21.1014704245668,20.89444040458034,20.499731299241525
27,21.212553842635064,21.171240559954164,20.961762176961713,20.7487733422619,20.349910387375644
29,21.061181140147216,21.020323253970886,20.816311622039443,20.61265223705808,20.227043105995342
31,20.916828485734253,20.87736807910275,20.678637487600945,20.48131734150969,20.095965955373536
33,20.782265041881157,20.739092211275874,20.54667780579242,20.363163403371495,19.989115249097672
35,20.651945089823673,20.613515679059923,20.42438005382675,20.234343635955764,19.891927442158327
37,20.52565820400091,20.488726762471856,20.30475948652085,20.120059201848587,19.783991956751446
39,20.40768843541349,20.368483738628854,20.18517969312583,20.014666636963554,19.68812531463047
41,20.287889423238056,20.25282361140612,20.077364208179354,19.896001276455266,19.57733766773376
43,20.176838464674702,20.1406772812949,19.963016466108492,19.802012827178146,19.48598697827713
45,20.06677831493681,20.03397696967328,19.856963478542635,19.6994992212151,19.400598233299327
47,19.961208369785044,19.92745283819724,19.757811415013467,19.602558881589033,19.30767293156587
49,19.85950294828517,19.826593271400004,19.66355118345145,19.50909713273249,19.21196458228058
