nb_imgs,0.01,0.02,0.05,0.07,0.1
1,23.987938168557037,20.936800301001274,17.04318934201651,15.563995901506997,14.01402744831339
2,27.015706834226908,23.891261069689662,19.931938992446092,18.484080913837577,16.88070070983575
3,28.782537690428086,25.7421230954289,21.680450300368967,20.11828863787361,18.508250051097757
4,30.015304585074535,26.97887543121961,22.858137426144122,21.275244688363657,19.614950563937185
5,30.956037479660033,27.90009506407013,23.742221384904138,22.16615153150265,20.441411124161476
6,31.80213640564814,28.660975432810602,24.480076282670986,22.870698429869968,21.10314709366181
7,32.384309134313455,29.36019686667312,25.081006097434575,23.438782757404702,21.64467191516035
8,33.02229374260851,29.85732219496103,25.599059221772073,23.929545618049637,22.118750562445506
9,33.49998436307531,30.36433125549231,26.033432823249868,24.366402494614054,22.471697496258557
10,34.0002842225206,30.806471590119067,26.425621451131676,24.731687494087925,22.82963394870515
11,34.34262775465609,31.218437558124535,26.790878019009487,25.055360772500592,23.124527437127973
12,34.752286956677885,31.571808695719433,27.127559911025735,25.36493045326413,23.402808394353674
13,35.04744613371541,31.86752965310547,27.384901747489163,25.627086010491723,23.63889308635793
14,35.405044730588344,32.21487191213325,27.647754894647484,25.87513308401452,23.869903977129248
15,35.70680121436892,32.47008174068533,27.917925491684684,26.074506504606802,24.04518997840343
16,35.98940231420603,32.727412960906165,28.136233860806023,26.290660236377818,24.235299677630966
17,36.25605786294664,32.97427291760127,28.343126617663977,26.49206052448989,24.397464829423278
18,36.47336599712197,33.20839830277747,28.515164819624516,26.664555081524096,24.56369048638591
19,36.70528603294828,33.408524885916535,28.68815850828845,26.817969258567487,24.700250950700514
20,36.92094223693779,33.580496412348005,28.86445131339866,26.951444313848903,24.818743567239174
21,37.14267943831889,33.8245625847465,29.04949222679064,27.11813549438116,24.929244675770388
22,37.30077811528528,33.96422719803022,29.15734230841959,27.24651578612257,25.055518892600446
23,37.53060328144258,34.2088286056123,29.32702234413975,27.389155363918476,25.17310768264529
24,37.65581626499983,34.31662027050201,29.438983898211024,27.481480665518944,25.269663706507895
25,37.84894123832038,34.5088791249288,29.58500157725532,27.602437605693794,25.365753969318483
26,38.00153908605719,34.66739212345816,29.706458972199936,27.686910734206354,25.458190603940672
27,38.13203360793915,34.77678829964744,29.802606922362326,27.784635742305124,25.54371615690616
28,38.37516819243901,34.963851239760956,29.94154312468212,27.89145468189747,25.61918839114204
29,38.45131305265079,35.039192716767936,30.039464775069504,28.007272647474085,25.699586141968208
30,38.57844782421583,35.15316405622833,30.110909329305283,28.054851119406578,25.7584309798342
31,38.749910417209165,35.32522209449343,30.232373289407185,28.180232545375056,25.840025799918646
32,38.94733002775994,35.45537510734361,30.347757453719804,28.24647771695058,25.906838237652575
33,38.97529131230953,35.507295780695884,30.396954733193663,28.30885992946227,25.95473162131472
34,39.06344067368332,35.59807612807163,30.483363805637097,28.376614789170304,26.02267968150271
35,39.24423504860616,35.75991717818221,30.55644474581274,28.453100340992165,26.06860083299299
36,39.46454915744318,35.91707245675244,30.677261870537166,28.529958628009542,26.124498787215895
37,39.52638318258024,35.9867521484608,30.7334306960106,28.585567694040876,26.17662872278402
38,39.55859660188246,36.03194328614006,30.772382194706513,28.650518255160065,26.235788469938342
39,39.592565982036845,36.09274505842792,30.858693474023195,28.670842832344647,26.270175508442833
40,39.7136765845725,36.18306098666171,30.91318395269672,28.73334396037002,26.317078623056034
41,39.89777898823441,36.31156938852226,30.977193046615046,28.817845034276836,26.366360880050287
42,40.07605471446708,36.495139094515864,31.061067796764227,28.883391270206072,26.403707910773896
43,40.200612169891336,36.55011065911403,31.136391259416925,28.9189365028396,26.449543472121114
44,40.196245563960616,36.554924075939724,31.16955220839175,28.956082163444027,26.471514217312336
45,40.20859665983235,36.62020583170248,31.229595827814304,29.001191119032832,26.518633504167198
46,40.26699403865824,36.6914342753502,31.275713971787,29.04482966685581,26.561415888033192
47,40.322107045581674,36.722769307651355,31.312748424869348,29.09738904111518,26.593980063906084
48,40.405168802809364,36.811648103304265,31.370529771605575,29.1246106995127,26.63804696867437
49,40.56451672543901,36.92943433070997,31.434890866068645,29.189875087821374,26.677602055617985
